name;brand;cuisine;website;lng;lat
Domino's;Domino's;pizza;https://www.dominos.fr/magasin/la-rochelle-centre_17000;-1.1458449;46.1632968
Snack de la plage;;;;-1.1596216;46.1547548
Tastycibo;;;;-1.006207;46.1092754
Rifood'ice;;;;-1.1474631;46.1638668
Nimoasis;;kebab;;4.3606399;43.8364395
Origano & Co;;kebab,burger,pizza,coffee_shop;;4.368012;43.832561
La Pizz' à Nico;;pizza;;2.0339395;44.6084048
Délice d'Asie;;vietnamese;;4.8076459;45.7733611
Ô Va Na;;tapas;;3.0223634;42.7628239
Le Loup;;burger;;3.0223078;42.7628052
La boite à sardine;;tapas;;3.022234;42.7627766
Original Wok;;asian;;3.0223279;42.7627264
Pita Corner;;pita;;3.0222441;42.762693
;;burger;;3.0209385;42.7622656
Maxi tacos;;sandwich;;4.8083698;45.7736923
Le Sultan;;kebab;;0.1917661;49.5455327
Kebab House;;kebab;;0.3577593;49.5293009
Pizza Maison;;pizza;;-1.7501446;48.0219282
;;salad;;2.3649483;48.8358766
Yatta Bento;;asian,fast_food;https://yatta.foxorders.com/;4.8065881;43.9489494
;;pizza;;2.4260726;49.1205366
Pitaya;Pitaya;thai;;2.1183738;48.8261273
Snack de la Piscine;;;;5.366521;44.7502275
Carl's Jr.;;burger;;2.5651312;49.0040538
Mama Pizza;;pizza;;2.4156054;49.3778794
Kabul restaurant;;afghan;;3.0893152;50.631952
Subway;Subway;sandwich;;2.3004369;48.5809031
queen pizza;;pizza;;6.8530098;47.6492334
Mac Dall’;;;;5.9092424;45.6482315
Smile Burger;;burger;;5.9087322;45.2583106
Sud Pizza;;pizza;http://www.sud-pizza.fr/;0.6025484;44.1939916
MagDalle;;kebab;;1.6922847;47.8286438
M. Patachon;;;;1.0891968;49.4416416
L'Ile Singulière;;mediterranean;;3.6774883;43.3937889
G La Dalle;;;;1.0854189;49.4447184
Pizza Hutt;;;;1.0853842;49.4438723
Black & White;;;;1.0834713;49.4416096
The Bubble Place;;;;1.0886819;49.4423693
MC Kebab;;kebab;;0.3681604;48.350228
Chez Alphonse & Fils;;ice_cream;;3.6960257;43.3996771
Domino's;Domino's;pizza;https://www.dominos.fr/magasin/rixheim_68170;7.4002664;47.7518769
Mr. Crêpes;;;;2.3819118;48.8538115
La Boîte à Crêpes;;;;-3.1190671;47.4833232
Sushi;;sushi;;5.220144;45.6209726
Le Moulin de Lesquin;;kebab;;3.0873522;50.5874757
Royal Food;;;;4.397921;45.4220729
Chavanelle Kebab;;kebab;;4.3924285;45.4336216
El Tacos;;;;4.6707421;45.2428919
;;;;-1.169149;46.141024
;;;;2.3498142;48.8535085
Le Ch'ti Creux;;friture;;3.0818145;50.6719322
;;pizza;;4.8294709;45.6045597
La Petite Cuisine;;burger,ice_cream,kebab;;-2.2426513;47.0040649
Aqua Pizza;;pizza;https://aqua-pizza.fr/;-2.2420141;47.0043086
Snack Le cap'2;;;;-1.3247271;46.1802228
Salade Tomates Oignon;;;;2.3447871;48.8774613
Number one;;kebab;;-0.4554828;46.3198061
;;pizza;;-0.6875384;46.3895959
Naan kébab;;kebab;;-0.4606104;46.3211395
New School Tacos;;french_tacos;https://www.newschooltacos.fr/restaurants/toulouse-saint-cyprien;1.4321717;43.596389
La Miette Dorée;;;;-0.7016477;49.2764153
Show Glacé;;;;-0.7012247;49.2766317
Bosphore;;kebab;;-0.7017268;49.2763126
La petite gourmandise;;;;-0.4811972;46.3211939
Ben's Food;;;;6.1199869;45.9012222
Bella Pizza;;;;1.091041;49.4421109
Black and white Burger;;;;2.3999857;44.8957288
Yummy grill;;;;-0.7943115;46.4625727
Pizza Capri;;pizza;;-0.5716926;44.8374549
Ben and Cookie;;cake;;3.3518761;47.8748229
;;sandwich;;-0.7043526;49.2759116
Fresh Burritos;;mexican;;3.023848;42.6997676
O'Tacos;O'Tacos;french_tacos;;3.0234303;42.7001018
Délice'24;;pizza;;0.2485291;47.907564
Foodkorner;;;;0.2114553;47.982037
Le Kiosk;;;;7.487019;43.75265
Speed burger;;burger;;-0.4562501;46.3247443
Q'naan fromage;;;;1.9122641;47.9004128
Chicago corner;;;;-0.8050108;46.4656746
Le p'tit Miam !;;burger,dessert;;0.369373;46.670857
Kung Food;;asian,sandwich,dessert;;0.3695437;46.6708618
LUNCH GRILL;;burger,sandwich;;2.5738779;48.3622843
MAISON PRADIER;;sandwich;;2.5735303;48.3612635
STEAK'N SHAKE;;burger;;2.5733844;48.3612891
;;pasta;;-0.8023228;46.4618381
Pizza Charly;;pizza;https://www.pizza-charly.com/;5.3761948;43.2950126
L’appétito;;kebab,burger;;0.7123606;49.8676393
Zi Tacos;;french_tacos;;4.3961603;45.4399581
Aurel's Pizza;;pizza;;-0.8867699;43.2239661
Chez Momo;;;;3.0181924;47.1771689
Mogador;;kebab;;1.0977437;49.4416938
Au Kasdall;;;;-2.9103262;48.4032699
;;;;-2.856244;47.5763358
Snack;;;;3.0111972;43.583373
L'Oriental;;kebab,burger,tacos,sandwich;;-4.096273;47.9950975
Le Syrtos;;greek;;5.7301319;45.1925319
Mezzo di Pasta;;pasta;;3.064004;50.6376009
Le Gros Lot;;antillaise;;2.0682192;47.2228889
Le Break Burger;;burger,kebab;;2.1933662;48.9665895
Fatburger France;;burger;https://www.fatburger-france.com/;2.3772246;48.9881716
Pokawa;Pokawa;poke;;-4.1060014;47.9959801
Chicken Spot;;chicken;;2.3471768;48.9362942
Mix Afro;;african;;2.3474738;48.9360729
;;;;-1.2172988;44.8939879
G LA DALLE;;burger;https://www.gladalle92390.com/;2.333028;48.9297902
Chez Steph;;;;6.4008519;43.799088
Domino's;Domino's;pizza;;-0.8021134;46.4640681
Tomate Cerise;;coffee_shop,ice_cream,sandwich;;-0.0751321;47.2591096
Tat Kebab Salonu;;kebab;https://www.tatkebabsalonu.fr/;5.3673108;43.3246113
PLAN B;;sandwich;;2.3534123;48.879922
Allo Pizza;;pizza,burger,tacos;;6.1611466;48.6892479
La Croissanterie;La Croissanterie;sandwich;https://www.lacroissanterie.fr/;2.3742024;48.8977481
Lin Fat;;asian;;2.3926077;48.8872235
Traiteur Yutun;;asian;;2.3924246;48.8876218
Momo House;;nepalese;https://momo-house.fr/fr;2.348023;48.87044
;;pizza;;-0.584559;46.3735224
Snack Le Maquis;;;;5.8148123;46.6700024
Basilico e Pomodoro;;;;0.1574907;43.3889734
Tasca Mezze Bar;;lebanese,mediterranean;https://tascamezzebar.fr/;2.1421516;48.805358
KFC;KFC;american,burger,chicken,friture;https://www.kfc.fr/nos-restaurants/kfc-mulhouse-porte-jeune;7.3391018;47.749944
Six-Pizza;;pizza;;0.700986;47.3788301
Crêpes et galettes de Marie et Jean-Mi de Guenrouët;;coffee_shop,crepe,savory_pancakes;;-1.9526381;47.5239299
Rice Noodle;;asian,burger;;7.7116976;48.6107492
;;pizza;;-0.4696073;46.3298017
La Petite Pause;;;http://www.la-petite-pause.com/;-2.1812188;47.3055108
Kebab Royal Service;;kebab;;-2.2427961;47.263289
La P'tite Cantine;;sandwich,burger;;5.7860442;45.2115512
Chez Judi;;pizza;;-3.7457192;47.856392
Pizz and Go;;pizza;https://pizzandgo.fr/;0.6049831;44.193055
;;pizza;;-0.4685954;46.3191862
Handi Street Food;;;;2.3210489;48.8798626
Au Royal Touquet;;sandwich;https://auroyaltouquet.fr/;1.5837646;50.5217851
Lunicco;;sandwich;;7.1275953;43.6645011
BEN Burger;;burger;;7.1280698;43.6638205
Restaurant O'42;;;;0.9863557;47.404941
Le Cambodge;;asian;;4.8134828;43.6406824
Restaurant L'Annexe;;;https://www.habitat-jeunes-amboise.fr/restauration/;0.9819655;47.4044378
Lilo's Pizza;;kebab,pizza;;4.1058826;46.1462514
Pizza One 6€;;pizza;;2.2470559;48.926343
Le Must;;;;2.2470482;48.9259742
MiaMia Pizza;;pizza;https://www.miamiapizza.fr;0.6032067;44.1838738
La Parenthèse;;sandwich;;6.1649301;49.1210234
Le Hiosque;;;;6.1628794;49.1206272
Lou Régalou;;italian,italian_pizza,pizza,sandwich;https://m.facebook.com/profile.php?id=100063475453732&v=photos;2.8816466;43.9564574
La Frite Ambulante;;;;3.9144306;49.903036
Le Spot;;burger;;-1.1545263;45.3778383
;;;;-2.1384335;46.8917848
Pizza Hola !;;;;6.1190525;45.456206
O Burger Z;;;;6.073785;45.3933725
Presto Pizza;;pizza;;5.0980207;43.6377123
Tacos Burger City;;;;5.0985634;43.6380107
L'Alhambra;;;;5.0977648;43.6376372
Gaufre & Vous;;;;6.0743753;45.3930834
Grill Agora;;kebab;;2.3269062;48.8793266
;;sandwich;;2.3262923;48.8779589
ByCaliceAlto;;pizza,italian;;2.3269798;48.8811885
Urbano Café;;;;2.3268811;48.878876
Foccacia Club;;;;2.3268856;48.878927
Atelier de la Crêpe;;crepes;;-1.9093085;48.6869229
l‘Instant;;crepe;;-2.026439;48.6476561
Lou Pelandroun;;mediterranean;https://www.lou-pelandroun.com/;7.2611761;43.7102193
LUNICCO;;sandwich;;7.1267676;43.6668453
enjoy tacos;;;;3.8770114;43.6059196
Fresh Burritos;;mexican;;7.1292301;43.664181
Le Kiosque à Pizzas;Le Kiosque à Pizzas;pizza;;-1.4680364;46.439557
Subway;Subway;sandwich;;0.6843643;47.3947107
La Sosta Pizzeria;;;;2.4014505;48.8586994
Plaisir Partagé;;;;4.8995674;45.7471669
La Divine;;pizza;;4.7460492;44.747663
;;;;6.0180724;47.2197302
Istanbul;;kebab;;5.6793524;47.5560686
Snack de la Plage;;;;-1.9441613;48.691337
JB Tacos;;kebab;;-2.0713169;46.7870693
Le sandwich latino;;;;-0.4675953;46.3266131
;;pizza;https://www.andiamopizza60.fr;2.2437101;49.1670331
;;kebab;;-0.4687019;46.3191005
Zoizo;;steak_house,sandwich,spanish,italian;https://www.zoizoalbi.com/;2.1438936;43.9271313
O'bay ALBI;;juice;https://obay.fr/;2.1457394;43.9283884
Tacos Avenue;;mexican;https://restaurants.tacos-avenue.com/tacos-albi/;2.1460683;43.9284058
Le Comptoir Franco Belge - Gaufrerie Artisanale Indépendante;;;;2.146231;43.9282496
Bagelstein • Bagels & Coffee shop;;bagel;https://www.bagelstein.com/restaurant/albi-saint-julien/;2.1453249;43.9284953
Wizzy;;burger;;2.1451492;43.9286382
Crêperie de la plage;;crepe;;0.3097489;49.7395349
Gontran Cherrier;;;https://www.gontran-cherrier.com/fr/nos-boutiques.html;2.5636639;49.0042514
Mont Burger;;burger;;-1.5098557;48.6357983
French Tacos;;tacos;;6.0124284;47.2567256
Chez Lina;;pizza;;7.5076997;43.7752466
Chez Mesud;;;;5.8992941;47.8264713
Chicken Spot;;chicken;;1.9005177;47.9015134
Restaurant 2.0;;pizza,burger,crepe;;2.0799665;49.4446643
BBm tacos;;burger;;4.8406085;45.8763077
VV House;;sandwich,burger;;5.3839918;43.2924231
Pizza Time's;;pizza;;2.8225703;49.415573
XV Burger;;burger;;2.3320711;48.8825433
Don Camillo;;;;7.4810819;48.8698334
il capo;;burger,italian,italian_pizza,pasta;https://www.ilcapo.fr/;-1.4843137;43.476228
;;pizza;https://www.just-eat.fr/menu/la-french-pizza-chaumont-en-vexin;1.8824579;49.2643156
Sandwicherie;;sandwich;;2.3111443;48.8591274
Domino's;Domino's;pizza;;-0.6113535;48.3026042
Green Bagel Café;;bagel;;5.0954634;43.6395961
Burger Café;;;;5.3983942;43.274033
;;tacos;;5.226045;46.2032688
Krampouz Korriganed;;;;-3.3170687;48.2362775
Le Kumquat;;pizza;;-3.3172312;48.2366719
A la pêche aux Moules;;seafood;;-0.9934804;45.5986383
Pizzeria Prado;;;;5.3908747;43.269951
Frangins;;;;5.3887587;43.2692713
Mon Chalet Grill;;;;5.9188414;45.5710073
Domino's;Domino's;pizza;;-1.9943351;48.6217495
Snack;;;;-1.4107482;43.7990459
;;pizza;;-4.3735951;48.366233
Star Food;;;;5.9752711;47.2226074
Le p'tit Bon'Homme;;;;-2.2168489;46.9670084
Domino's;Domino's;pizza;https://www.dominos.fr/magasin/antibes_06600;7.1235126;43.5793891
Subway;Subway;sandwich;https://restaurants.subway.com/france/antibes/11-13-boulevard-wilson;7.1198261;43.5786628
Dima Delice;;;;2.3582304;48.9569879
ChickenStreet;;;;2.3576305;48.9474036
Le five;;pizza;;-1.1660827;46.4566964
Club Café;;;;3.128016;50.6242114
One pizza;;;;4.8403571;45.8758705
Queen Mamma;;;;6.1260648;45.9009077
La Brasserie;;;;6.1704088;49.1103033
Compose;;;;2.3193642;48.8802221
;;;;6.0200605;47.2578458
Le camion de Mamie;;french,salad;https://www.lecamiondemamie.fr/?p=carte;0.1994262;47.9997321
Sucré & Salé;;crepe;;0.1940547;48.0029648
Le 212;;sandwich;;0.1945911;48.0021608
Pitacos 72;;tacos;;0.1948031;48.0022206
Entre 2;;;;5.2262293;46.2031213
First Pizza;;pizza;;3.0028229;49.582312
Cavdar Burger;;fries;;3.2338535;50.1761627
Cavdar;;fries;;3.2322416;50.1749551
Gili-Gili;;;;2.3362486;48.8795947
Shonen Taste;;;;2.3725037;48.8916431
Must Pizza;;pizza;http://www.mustpizza.fr;2.9962068;49.5795601
The Montana;;;http://themontananoyon.fr;2.9965304;49.5795353
A casa di a fritella;;;;9.3001815;42.6812894
Al Peperesso;;pizza;;7.2606828;43.6967112
Chicken Best;;burger,sandwich;https://www.chickenbest.com;3.0037536;49.5824697
Amalyne;;lebanese;https://amalyne.labnoonfood.fr/;3.0447973;50.6293455
Le kioske à pizzas;;pizza;;4.843288;45.8762816
La Pause Pizza;;pizza;http://www.lapausepizza.com;2.6380667;49.4260631
Pizza King;;pizza;https://mypizzaking.dishop.co;2.1647558;49.2607631
;;pizza;http://www.pizzadessablons.fr;2.0767399;49.2375421
Home burger;;burger;;-1.6189275;46.4662487
Chamas Tacos;;;;4.8397614;45.8766608
Cuisine des indépendants;;;;-3.2809128;48.8375637
Marmara;;;;5.9349267;43.121685
Le MH;;pizza;;5.9345091;43.1219208
Mr. Timama;;pizza;;5.9349585;43.1221316
ô Break;;sandwich;;5.9349392;43.1219565
Snack Lafayette;;;;5.9347932;43.1220754
Kame House;;;;5.93362;43.1232505
Le Sept 7;;;;2.9555043;48.3839191
;;;;-3.7914996;47.8192207
Family Food;;;;5.6949143;43.1675193
;;kebab;;3.0039568;49.5791513
Bubble Crock;;dessert,donut;;3.0019096;49.5807112
;;pizza;;-1.6768669;46.4442456
Le Donuts Marseillais;;donut;;5.3144056;43.3607894
Izmir Kebab;;kebab;;2.8325289;49.4230338
La fringale;;pizza;;-1.7738198;46.4920739
Don Rico Pizza;;pizza;;-1.7746001;46.4933457
Milly Pizza;;pizza;https://millypizza.fr/;2.0000337;49.500362
Farm West;;wings,chicken;;2.674649;49.1448628
Tacos 7.1;;burger,tacos;https://www.tacos71.fr/;4.4135169;46.8046569
Poké Woké;;asian;https://creusot.lepokewoke.com;4.41349;46.8045839
Happy Days;;sandwich;;1.8373097;44.9782802
La Kabane du Lac;;;;6.282997;45.4797777
Subway;Subway;sandwich;;6.0074642;43.137227
Berliner;;;;6.0071043;43.1371938
Ginger's New York Coffee;;bagel;;6.0070976;43.1367594
Steak in out;;;;6.0072317;43.1363023
Factory & co;;burger;;6.0061687;43.1370701
Nachos;;mexican;;6.0062823;43.1370822
La pyramide;;kebab;;-1.3264138;46.3322952
;;pizza;;-1.4080478;46.349174
Pizza Tasty;;pizza;https://www.pizzatastyguiscard.fr;3.0496734;49.6572038
Bella Notte Pizz';;pizza;;5.4034322;43.2461764
Brown;;burger;;5.4033022;43.2462439
L'Étoile du Maroc;;;;0.6069383;44.1945097
Le 19;;;;7.2615458;43.7016597
Délices Nem;;vietnamese;;6.1293083;43.6564699
La planque FoodTruck;;vietnamese;;6.1293041;43.6564228
La Buena Pizza;;italian;;2.5462655;48.7017274
Grill Istanbul;;kebab;;2.5452139;48.7022525
Le Kiosque à Pizzas;Le Kiosque à Pizzas;pizza;https://www.le-kiosque-a-pizzas.com/fiche-camblanes--30;-0.4852815;44.7655233
Go Fast-Food;;;;2.8926224;49.2293612
1 Brin 2 Douceur;;;;4.8268862;45.7461529
Heiko Poke Acai bowl bar;;;;-0.5795353;44.8463776
Take it Cheesy;;;;7.2627728;43.6973431
The Cheese Steak City;;;;7.2626605;43.6973172
Frites Corner;;friture;;3.0550701;50.5698917
Wok Udon;;;;5.3666857;43.3040195
Grill Istanbul;;kebab;;2.3613922;48.8118378
Burger King;Burger King;burger;;2.3623764;48.8122784
Pacha Kebab;;;;4.8378947;45.070332
Pacha Pizza;;pizza;;4.8376558;45.070187
;;kebab;;2.8958376;42.6980429
biubiu Mala Tang;;chinese;;2.3369617;48.8656642
La fontaine d'Italie;;pizza;;2.3363402;48.8654616
Le Onze Gourmand;;;https://leonzegourmand.fr;2.0745021;49.421585
Le Pan Garni;;french;;5.3615824;43.7641638
Royal Food;;sandwich;;1.4773318;44.8949807
Seven Tacos;;mexican;;5.6864817;45.1889326
Pizza Roma;;pizza;;2.249859;49.4083805
Street Burger;;burger;https://www.facebook.com/people/Sburger-Bresles/pfbid0kYhwApbsXqY6HQyKmNfsJBPVSJwMG6WezJRjG2JJGFkSBTCow7Ynw4cdVCKWQEvql/;2.2499528;49.4084002
FFC;;chicken;;2.0558364;48.8021727
Pizza Pinos;;pizza;https://pizzapinos-laigneville.fr;2.4443337;49.2924515
Topkapi;;;;4.7663793;45.3169957
Burger station;;;;4.6684525;45.2447485
HoMa Poke;;;;2.412431;48.8225472
Istanbul Sultan;;kebab;;5.3786199;43.2965306
MetsSalades;;salad;;1.4425517;44.448285
Papy Donuts;;donut;;-4.4769463;48.3960144
;;;;-4.7698005;48.331047
Quick;Quick;burger;;4.8161267;45.7413566
Soleil d'Or;;burger,tacos,sandwich;;2.3110694;48.8865732
Jap'N Wok;;chinese,sushi;;1.355691;43.5315266
Kebab Mag85;;kebab;;-1.427548;46.6694671
Tacos amigo;;mexican;;-1.4246269;46.6667725
Khrua Thai;;thai;;3.8906069;43.6185595
Rapid' Diner;;kebab;;1.5471492;44.3376485
Divona Pizza;;pizza;;1.5449968;44.3385792
Pizza plus;;;;-4.473337;48.398652
Royal Kebab;;kebab;;5.8236707;44.3146014
Faim de loup;;;;4.8066158;45.7678277
Chiken Tacos;;chicken,tacos;;4.4129207;46.8040958
Le Rock Hill;;burger,salad,dessert,chocolate;https://rockbillburger.foxorders.com/category-le-rock-ill-burger-le-bouscat-33110-21594-0.html;-0.6063149;44.8664893
Waffle Day's;;;;4.8543651;45.7266128
B&B World;;;;4.854404;45.7267561
Le Very Table;;burger;https://leverytable-lyon-8.fr/;4.859288;45.7320238
SM food;;;;2.3720054;48.8746526
Burgerium;;burger;https://www.burgerium.fr/contact/;4.8674092;45.7685832
Mémo Kebab;;kebab;;4.8537549;45.7308031
Daniel Pizza;;pizza;;9.274878;41.5955955
6AM Fried Chicken - Vaise;;;;4.7976728;45.7736774
Mega kebab;;kebab;;3.9869689;45.1325556
L'Escale;;;;0.3343008;46.5823849
Monster Tacos;;tacos,burger;;6.165891;48.6658954
Pizza Jumeaux;;pizza;https://www.pizzeria-laforteresse.fr/;6.1650519;48.6653792
Mr. Food;;burger,tacos;;6.1650113;48.6653421
Italian touch;;pizza;;2.3820846;48.8039345
Quick;Quick;burger;;2.7266666;50.3031364
Pause Natty;;cake,chicken,french,local,noodles,pasta,sandwich;http://pausenatty.com/;3.8903293;43.6066164
Chez Hélène;;greek;;2.2920552;48.8352051
Popot';;asian,bubble_tea;https://www.popot.paris;2.2906295;48.8338542
Bilish's;;salad,sandwich;;2.292902;48.8354588
Danny's Hot Dog;;hot_dog;https://linktr.ee/dannyshotdog;2.2920023;48.8351768
Pizz'Artigues;;pizza;;-0.472145;44.8653404
Monterosso;;pizza;;2.3107048;48.8882157
Dizengoff;;pizza;;2.3123422;48.887192
La station gourmande;;;;-0.3696616;43.3026454
HoBo;;japanese;;-0.371447;43.2965161
French chicken;;;;-0.3689716;43.3022444
KFC;KFC;chicken;;-0.0612313;47.2770171
G la dalle;;;;5.3812629;43.2975066
La Bûche;;;;4.8652267;45.7378461
Dory's;;;;7.7920928;48.8156319
Oriental Grill;;;;7.793372;48.8156857
Food Garden;;;;7.7922869;48.8156379
TF;;;;7.7932046;48.8157235
Chez Miam;;;https://www.chezmiam.fr/;2.3324372;48.9071698
Chicken Factory;;chicken;;2.2619718;48.7895117
K&M;;french_tacos;;4.392901;45.418471
Charcot;;turkish;;4.3923728;45.4202876
Expresso Palace;;;;0.2056631;47.9733321
Thai Food Orléans;;thai;https://thaifoodorleans.fr/;1.921477;47.9013452
Chez Rodi;;;;2.3536323;48.8713013
Tacos Time;;kebab;https://tacos-time.jimdosite.com/;4.8803973;45.7264012
Big M;;burger;;4.8804992;45.7263338
Panineria Ceresola;;sandwich;https://panineria-ceresola.business.site/;7.2815242;43.6991851
;;;;-2.3994196;47.5961354
Le 129 ter;;pizza,burger,sandwich,kebab;;2.3777647;48.9090976
Txiki Burger;;burger,basque;https://www.facebook.com/txikiburger/;1.7181714;43.3977683
Oasis Géode;;kebab;;2.3843577;48.896886
Saray Istanbul;;kebab;;2.3849979;48.897461
BioBurger;;;;2.3726512;48.8965201
Le BigFoot;;burger,kebab;;6.6683174;46.1583051
Bonici;;pizza;;1.7123033;43.402358
G la dalle;;;;4.0112912;49.2274668
À toute heure;;;;-0.5344535;44.8564008
Sawadee thai food;;thai;;-3.5437937;47.8699771
Le régal;;;;2.4004611;48.8553996
Albert;;hot_dog;;5.0774121;45.7180409
Houtaud Pizz';;pizza;;6.3108455;46.9161048
Komagene;Komagene;kebab;;6.3575384;46.9024617
Saveurs d'Istanbul;;;;6.3417339;46.9088184
O'Tacos;O'Tacos;french_tacos;;-0.8817712;47.0619021
Orto;;sandwich,italian;https://www.orto.fr/;2.3538019;48.8646152
Domino's;Domino's;pizza;;-2.9603468;48.0544578
Pat'a pizza;;pizza;;2.2193252;47.1449861
Andiamo pizza;;pizza;;2.2207553;47.1452916
La barak;;;;6.1556302;43.0818317
Subway;Subway;sandwich;;1.2928998;45.9082226
182 Burger;;;;2.2419124;48.7108211
Kruathai;;thai;;7.2606278;43.7019418
Waka;;;https://wakabowls.com/;7.2607599;43.7020413
Miam's;;;;0.1855653;47.928557
Eat Parade;;regional,sandwich,asian;;4.6228387;43.6763325
Betty Food;;donut,friture,hotdog,ice_cream,steak_house;;-3.0503322;48.2120053
Label'ge Frite;;burger,fries;;2.3400314;48.8535203
Rice Bowl;;;;7.274458;43.6973935
BagelCorner;;;;5.3768477;43.2946797
Poké Shop;;poke;https://pokeshopparis.fr;2.2928403;48.8387181
Gourmet Royal;;;;2.2937254;48.8383175
Pret A Manger;Pret A Manger;sandwich;;2.7775943;48.8711171
Le Ptit Palavace;;;;5.8307096;46.1083319
Milas Kebab;;kebab;https://www.ubereats.com/fr/store/milas-kebab/hiAXu7oCXYOucH6JWMkDDQ;1.1683649;49.2115832
PacoPaella;;;;1.5082767;45.1531951
KFC;KFC;chicken;;1.4882807;45.147586
O'Tacos;;french_tacos;;3.1603641;50.721428
Domino's;Domino's;pizza;;1.8755288;46.1764559
PizzBurg';;burger;https://pizzburggueret.eatbu.com/;1.8778445;46.177585
SOS Pizza;;pizza;http://www.sos-pizzas.fr;6.1603465;48.6785285
Le Plaisir du Pain Chaud;;;;6.1608259;48.6788965
Maxi Kebab;;kebab;;6.1661417;48.6830069
Régalo Pizzas;;pizza;;6.1684084;48.6835943
Chez Christelle;;sandwich;;5.0259466;43.3892393
McDonald's Toulouse Saint-Pierre;McDonald's;burger;;1.436279;43.6031841
McDonald's Toulouse Rangueil 2;McDonald's;burger;https://www.mcdonalds.fr/restaurants/mcdonalds-rangueil-2/1692;1.4558406;43.5698406
Cafétéria Cochin;;salad,sandwich;;2.3384657;48.8375885
McDonald's Cugnaux;McDonald's;burger;https://www.mcdonalds.fr/restaurants/mcdonalds-cugnaux/1000;1.3512418;43.5294121
;;;;-2.826284;47.8890028
Honest Bowl;;;;7.2605185;43.7035876
;;;;2.3132781;48.8864739
Burger King Seysses;Burger King;burger;https://www.burgerking.fr/restaurant/seysses;1.3174953;43.4900797
Burger King Toulouse Noé Capens;Burger King;burger;https://www.burgerking.fr/restaurant/toulouse-noe-capens;1.259847;43.3426992
